Node 1 ID,Node 1 Name,Node 1 Tissue,Node 2 ID,Node 2 Name,Node 2 Tissue,Node 1: Direction of Change,Node 2: Direction of Change,Total Sample Size,"Pooled/Avg. Correlation Coefficient, Spearman",FDR-Adjusted P-Value,"Pooled Correlation P-Value, Spearman",Meta-Analysis P-Value,"Correlation Coefficient, Spearman, VECPAC","Correlation P-Value, Spearman, VECPAC","Sample Size, VECPAC","Correlation Coefficient, Spearman, LPS","Correlation P-Value, Spearman, LPS","Sample Size, LPS","Correlation Coefficient, Spearman, DSS","Correlation P-Value, Spearman, DSS","Sample Size, DSS",Node 1: Degree,Node 1: Degree Percentile,Node 1: Feces-Degree (# Connected Nodes in Feces),Node 1: Feces-Degree Percentile,Node 1: Plasma-Degree (# Connected Nodes in Plasma),Node 1: Plasma-Degree Percentile,Node 1: Plexus-Degree (# Connected Nodes in Plexus),Node 1: Plexus-Degree Percentile,"Node 1: BiBC, Feces-Cortex, via Plasma","Node 1: BiBC, Feces-Cortex, via Plasma (%ile)","Node 1: BiBC, Feces-Cortex, via Plexus","Node 1: BiBC, Feces-Cortex, via Plexus (%ile)","Node 1: BiBC, Feces-Cortex, via Both","Node 1: BiBC, Feces-Cortex, via Both (%ile)","Node 1: BiBC, Feces-Striatum, via Plasma","Node 1: BiBC, Feces-Striatum, via Plasma (%ile)","Node 1: BiBC, Feces-Striatum, via Plexus","Node 1: BiBC, Feces-Striatum, via Plexus (%ile)","Node 1: BiBC, Feces-Striatum, via Both","Node 1: BiBC, Feces-Striatum, via Both (%ile)","Node 1: BiBC, Plasma-Plexus","Node 1: BiBC, Plasma-Plexus (%ile)","Node 1: BiBC, Plasma - Cortex","Node 1: BiBC Percentile, Plasma - Cortex","Node 1: BiBC, Plasma - Striatum","Node 1: BiBC Percentile, Plasma - Striatum","Node 1: BiBC, Choroid Plexus - Cortex","Node 1: BiBC Percentile, Choroid Plexus - Cortex","Node 1: BiBC, Choroid Plexus - Striatum","Node 1: BiBC Percentile, Choroid Plexus - Striatum","Node 1: BiBC, Choroid Plexus - Remaining Brain","Node 1: BiBC Percentile, Choroid Plexus - Remaining Brain","Node 1: BiBC, Choroid Plexus - Other Transcriptomics","Node 1: BiBC Percentile, Choroid Plexus - Other Transcriptomics",Node 1: Frustration,Node 1: Total # of Inputs,Node 1: # Inputs Indicating Up,Node 1: # Inputs Indicating Down,"Node 1: Median Abundance, VECPAC, CRE-","Node 1: Median Abundance, VECPAC, CRE+","Node 1: Median Abundance, LPS, CTRL","Node 1: Median Abundance, LPS, 2.5h","Node 1: Median Abundance, DSS, CTRL","Node 1: Median Abundance, DSS, T1",Node 1: Minimum Control Abundance,Node 1: Coefficient of Variation,Node 2: Degree,Node 2: Degree Percentile,Node 2: Feces-Degree (# Connected Nodes in Feces),Node 2: Feces-Degree Percentile,Node 2: Plasma-Degree (# Connected Nodes in Plasma),Node 2: Plasma-Degree Percentile,Node 2: Plexus-Degree (# Connected Nodes in Plexus),Node 2: Plexus-Degree Percentile,"Node 2: BiBC, Feces-Cortex, via Plasma","Node 2: BiBC, Feces-Cortex, via Plasma (%ile)","Node 2: BiBC, Feces-Cortex, via Plexus","Node 2: BiBC, Feces-Cortex, via Plexus (%ile)","Node 2: BiBC, Feces-Cortex, via Both","Node 2: BiBC, Feces-Cortex, via Both (%ile)","Node 2: BiBC, Feces-Striatum, via Plasma","Node 2: BiBC, Feces-Striatum, via Plasma (%ile)","Node 2: BiBC, Feces-Striatum, via Plexus","Node 2: BiBC, Feces-Striatum, via Plexus (%ile)","Node 2: BiBC, Feces-Striatum, via Both","Node 2: BiBC, Feces-Striatum, via Both (%ile)","Node 2: BiBC, Plasma-Plexus","Node 2: BiBC, Plasma-Plexus (%ile)","Node 2: BiBC, Plasma - Cortex","Node 2: BiBC Percentile, Plasma - Cortex","Node 2: BiBC, Plasma - Striatum","Node 2: BiBC Percentile, Plasma - Striatum","Node 2: BiBC, Choroid Plexus - Cortex","Node 2: BiBC Percentile, Choroid Plexus - Cortex","Node 2: BiBC, Choroid Plexus - Striatum","Node 2: BiBC Percentile, Choroid Plexus - Striatum","Node 2: BiBC, Choroid Plexus - Remaining Brain","Node 2: BiBC Percentile, Choroid Plexus - Remaining Brain","Node 2: BiBC, Choroid Plexus - Other Transcriptomics","Node 2: BiBC Percentile, Choroid Plexus - Other Transcriptomics",Node 2: Frustration,Node 2: Total # of Inputs,Node 2: # Inputs Indicating Up,Node 2: # Inputs Indicating Down,"Node 2: Median Abundance, VECPAC, CRE-","Node 2: Median Abundance, VECPAC, CRE+","Node 2: Median Abundance, LPS, CTRL","Node 2: Median Abundance, LPS, 2.5h","Node 2: Median Abundance, DSS, CTRL","Node 2: Median Abundance, DSS, T1",Node 2: Minimum Control Abundance,Node 2: Coefficient of Variation
2278,AI593442,Striatum,1709,Rnf144a,Striatum,Down,Down,,,,,,,,,,,,,,,37,94.3%,0,34.5%,0,35.8%,0,16.3%,,,,,,,715.6,82.7%,1105.5,88.3%,722.4,86.5%,,,,,1655.2,88.9%,1515.6,82.0%,4414.8,98.3%,1251.8,87.4%,7182.2,94.0%,,,,,,,,,,,,,30,92.3%,0,34.5%,0,35.8%,0,16.3%,,,,,,,195.9,55.9%,190.4,46.8%,117.3,45.9%,,,,,396.0,56.5%,268.3,45.5%,1253.9,77.9%,428.3,60.4%,1950.5,62.8%,,,,,,,,,,,,
2718,Setd3,Remaining Brain,1709,Rnf144a,Striatum,Down,Down,,,,,,,,,,,,,,,3,26.8%,0,34.5%,0,35.8%,0,16.3%,,,,,,,,,,,,,,,,,,,0.0,14.2%,2.9,15.2%,0.0,7.1%,2.9,12.3%,,,,,,,,,,,,,30,92.3%,0,34.5%,0,35.8%,0,16.3%,,,,,,,195.9,55.9%,190.4,46.8%,117.3,45.9%,,,,,396.0,56.5%,268.3,45.5%,1253.9,77.9%,428.3,60.4%,1950.5,62.8%,,,,,,,,,,,,
2760,Zbtb3,Remaining Brain,1709,Rnf144a,Striatum,Up,Down,,,,,,,,,,,,,,,11,72.1%,0,34.5%,0,35.8%,2,60.1%,,,,,,,,,,,,,,,,,,,78.3,30.4%,614.8,57.6%,88.5,35.3%,781.6,40.4%,,,,,,,,,,,,,30,92.3%,0,34.5%,0,35.8%,0,16.3%,,,,,,,195.9,55.9%,190.4,46.8%,117.3,45.9%,,,,,396.0,56.5%,268.3,45.5%,1253.9,77.9%,428.3,60.4%,1950.5,62.8%,,,,,,,,,,,,
1743,Gpr180,Striatum,1710,Sntg2,Striatum,Down,Down,,,,,,,,,,,,,,,9,65.8%,0,34.5%,0,35.8%,1,43.4%,,,,,,,878.3,87.1%,1500.0,92.9%,1217.8,94.0%,,,,,1261.9,84.5%,631.1,59.6%,2762.7,93.5%,389.6,57.5%,3783.4,80.7%,,,,,,,,,,,,,2,15.0%,0,34.5%,0,35.8%,0,16.3%,,,,,,,278.4,61.1%,202.2,48.0%,226.2,58.2%,,,,,373.6,55.6%,0.3,14.9%,546.8,55.3%,30.8,25.7%,577.9,34.6%,,,,,,,,,,,,
2016,P2ry14,Striatum,1710,Sntg2,Striatum,Up,Down,,,,,,,,,,,,,,,2,15.0%,0,34.5%,0,35.8%,0,16.3%,,,,,,,4.0,24.3%,10.2,22.9%,7.8,22.2%,,,,,6.3,23.9%,0.3,14.9%,34.8,22.4%,30.8,25.7%,66.0,16.0%,,,,,,,,,,,,,2,15.0%,0,34.5%,0,35.8%,0,16.3%,,,,,,,278.4,61.1%,202.2,48.0%,226.2,58.2%,,,,,373.6,55.6%,0.3,14.9%,546.8,55.3%,30.8,25.7%,577.9,34.6%,,,,,,,,,,,,
1841,Abi2,Striatum,1712,Psmc5,Striatum,Down,Up,,,,,,,,,,,,,,,36,94.0%,0,34.5%,0,35.8%,2,60.1%,,,,,,,552.0,77.6%,7752.9,99.9%,6291.7,100.0%,,,,,1086.5,81.5%,3398.7,95.3%,6248.5,99.2%,1725.3,93.1%,11372.6,98.3%,,,,,,,,,,,,,15,79.1%,0,34.5%,0,35.8%,2,60.1%,,,,,,,64.7,42.7%,329.8,60.2%,250.1,60.3%,,,,,196.5,47.1%,2954.8,93.6%,2240.8,89.8%,1238.0,87.1%,6433.7,92.6%,,,,,,,,,,,,
1868,Pmvk,Striatum,1712,Psmc5,Striatum,Up,Up,,,,,,,,,,,,,,,16,80.3%,0,34.5%,0,35.8%,1,43.4%,,,,,,,1000.0,89.1%,1416.4,92.4%,1294.0,94.6%,,,,,1572.0,88.0%,788.8,66.2%,2066.3,88.6%,474.8,62.8%,3329.9,77.6%,,,,,,,,,,,,,15,79.1%,0,34.5%,0,35.8%,2,60.1%,,,,,,,64.7,42.7%,329.8,60.2%,250.1,60.3%,,,,,196.5,47.1%,2954.8,93.6%,2240.8,89.8%,1238.0,87.1%,6433.7,92.6%,,,,,,,,,,,,
1932,Prps1,Striatum,1712,Psmc5,Striatum,Up,Up,,,,,,,,,,,,,,,12,74.5%,0,34.5%,0,35.8%,0,16.3%,,,,,,,19.9,32.4%,51.9,32.1%,31.7,31.2%,,,,,44.7,32.8%,72.3,29.9%,320.5,45.8%,90.9,35.5%,483.8,32.2%,,,,,,,,,,,,,15,79.1%,0,34.5%,0,35.8%,2,60.1%,,,,,,,64.7,42.7%,329.8,60.2%,250.1,60.3%,,,,,196.5,47.1%,2954.8,93.6%,2240.8,89.8%,1238.0,87.1%,6433.7,92.6%,,,,,,,,,,,,
2041,Rbm8a,Striatum,1712,Psmc5,Striatum,Up,Up,,,,,,,,,,,,,,,10,69.3%,0,34.5%,0,35.8%,1,43.4%,,,,,,,114.8,49.1%,812.0,82.2%,682.7,85.1%,,,,,275.0,51.0%,481.7,55.2%,999.7,72.0%,222.8,48.0%,1704.1,58.3%,,,,,,,,,,,,,15,79.1%,0,34.5%,0,35.8%,2,60.1%,,,,,,,64.7,42.7%,329.8,60.2%,250.1,60.3%,,,,,196.5,47.1%,2954.8,93.6%,2240.8,89.8%,1238.0,87.1%,6433.7,92.6%,,,,,,,,,,,,
2132,Mrps12,Striatum,1712,Psmc5,Striatum,Up,Up,,,,,,,,,,,,,,,14,77.8%,0,34.5%,0,35.8%,1,43.4%,,,,,,,124.6,50.2%,434.9,65.9%,284.6,62.4%,,,,,320.8,53.4%,1162.6,76.5%,1326.2,78.8%,240.2,48.9%,2729.1,72.3%,,,,,,,,,,,,,15,79.1%,0,34.5%,0,35.8%,2,60.1%,,,,,,,64.7,42.7%,329.8,60.2%,250.1,60.3%,,,,,196.5,47.1%,2954.8,93.6%,2240.8,89.8%,1238.0,87.1%,6433.7,92.6%,,,,,,,,,,,,
2222,Trank1,Striatum,1712,Psmc5,Striatum,Down,Up,,,,,,,,,,,,,,,21,85.9%,0,34.5%,0,35.8%,0,16.3%,,,,,,,876.1,87.0%,1145.6,88.9%,872.3,89.4%,,,,,1215.5,83.7%,1095.6,75.0%,3112.9,94.9%,622.9,68.9%,4831.5,86.4%,,,,,,,,,,,,,15,79.1%,0,34.5%,0,35.8%,2,60.1%,,,,,,,64.7,42.7%,329.8,60.2%,250.1,60.3%,,,,,196.5,47.1%,2954.8,93.6%,2240.8,89.8%,1238.0,87.1%,6433.7,92.6%,,,,,,,,,,,,
2282,Cisd3,Striatum,1712,Psmc5,Striatum,Up,Up,,,,,,,,,,,,,,,25,89.1%,0,34.5%,0,35.8%,1,43.4%,,,,,,,230.2,58.1%,768.0,81.1%,487.1,77.5%,,,,,552.7,66.2%,849.2,68.6%,3138.0,95.2%,632.7,69.1%,4619.9,85.3%,,,,,,,,,,,,,15,79.1%,0,34.5%,0,35.8%,2,60.1%,,,,,,,64.7,42.7%,329.8,60.2%,250.1,60.3%,,,,,196.5,47.1%,2954.8,93.6%,2240.8,89.8%,1238.0,87.1%,6433.7,92.6%,,,,,,,,,,,,
2782,Gm11637,Remaining Brain,1712,Psmc5,Striatum,Up,Up,,,,,,,,,,,,,,,9,65.8%,0,34.5%,0,35.8%,0,16.3%,,,,,,,,,,,,,,,,,,,551.7,57.3%,1055.4,73.6%,352.4,55.5%,1959.5,63.0%,,,,,,,,,,,,,15,79.1%,0,34.5%,0,35.8%,2,60.1%,,,,,,,64.7,42.7%,329.8,60.2%,250.1,60.3%,,,,,196.5,47.1%,2954.8,93.6%,2240.8,89.8%,1238.0,87.1%,6433.7,92.6%,,,,,,,,,,,,
1915,Hapln3,Striatum,1713,Polg2,Striatum,Up,Down,,,,,,,,,,,,,,,10,69.3%,0,34.5%,0,35.8%,3,69.5%,,,,,,,785.2,85.2%,210.9,48.7%,110.4,45.0%,,,,,655.2,71.2%,1966.2,87.4%,1280.1,78.3%,1043.3,82.6%,4289.6,83.8%,,,,,,,,,,,,,6,52.3%,0,34.5%,0,35.8%,1,43.4%,,,,,,,0.0,8.4%,292.7,54.6%,55.2,36.0%,,,,,0.4,19.0%,704.7,61.8%,404.0,49.4%,2348.3,96.7%,3457.0,78.5%,,,,,,,,,,,,
2358,Itga5,Remaining Brain,1713,Polg2,Striatum,Up,Down,,,,,,,,,,,,,,,2,15.0%,0,34.5%,0,35.8%,1,43.4%,,,,,,,,,,,,,,,,,,,284.7,46.4%,150.5,35.6%,139.9,40.8%,575.1,34.5%,,,,,,,,,,,,,6,52.3%,0,34.5%,0,35.8%,1,43.4%,,,,,,,0.0,8.4%,292.7,54.6%,55.2,36.0%,,,,,0.4,19.0%,704.7,61.8%,404.0,49.4%,2348.3,96.7%,3457.0,78.5%,,,,,,,,,,,,
2401,Pank3,Remaining Brain,1713,Polg2,Striatum,Up,Down,,,,,,,,,,,,,,,4,37.2%,0,34.5%,0,35.8%,1,43.4%,,,,,,,,,,,,,,,,,,,56.0,27.4%,62.3,27.0%,489.7,63.4%,608.0,35.1%,,,,,,,,,,,,,6,52.3%,0,34.5%,0,35.8%,1,43.4%,,,,,,,0.0,8.4%,292.7,54.6%,55.2,36.0%,,,,,0.4,19.0%,704.7,61.8%,404.0,49.4%,2348.3,96.7%,3457.0,78.5%,,,,,,,,,,,,
2794,Gcnt4,Remaining Brain,1713,Polg2,Striatum,Down,Down,,,,,,,,,,,,,,,3,26.8%,0,34.5%,0,35.8%,1,43.4%,,,,,,,,,,,,,,,,,,,186.4,40.1%,97.9,31.2%,163.3,43.0%,447.6,31.1%,,,,,,,,,,,,,6,52.3%,0,34.5%,0,35.8%,1,43.4%,,,,,,,0.0,8.4%,292.7,54.6%,55.2,36.0%,,,,,0.4,19.0%,704.7,61.8%,404.0,49.4%,2348.3,96.7%,3457.0,78.5%,,,,,,,,,,,,
1722,Vti1b,Striatum,1715,Cacng4,Striatum,Down,Down,,,,,,,,,,,,,,,10,69.3%,0,34.5%,0,35.8%,1,43.4%,,,,,,,549.7,77.5%,1013.1,86.8%,492.6,77.9%,,,,,1051.5,80.8%,880.0,69.7%,1665.7,84.4%,576.4,67.1%,3122.0,76.0%,,,,,,,,,,,,,39,94.8%,0,34.5%,0,35.8%,0,16.3%,,,,,,,367.8,70.0%,763.7,81.0%,488.8,77.6%,,,,,839.5,76.2%,579.2,58.1%,2321.5,90.3%,412.2,59.4%,3312.9,77.5%,,,,,,,,,,,,
1739,Cacna2d3,Striatum,1715,Cacng4,Striatum,Down,Down,,,,,,,,,,,,,,,52,97.3%,0,34.5%,0,35.8%,0,16.3%,,,,,,,550.4,77.6%,908.1,84.2%,724.8,86.6%,,,,,1315.0,85.8%,1178.8,77.0%,3114.7,95.0%,592.3,67.6%,4885.8,86.8%,,,,,,,,,,,,,39,94.8%,0,34.5%,0,35.8%,0,16.3%,,,,,,,367.8,70.0%,763.7,81.0%,488.8,77.6%,,,,,839.5,76.2%,579.2,58.1%,2321.5,90.3%,412.2,59.4%,3312.9,77.5%,,,,,,,,,,,,
1741,Rhobtb2,Striatum,1715,Cacng4,Striatum,Down,Down,,,,,,,,,,,,,,,28,91.3%,0,34.5%,0,35.8%,0,16.3%,,,,,,,252.7,59.7%,522.0,70.7%,368.5,70.9%,,,,,802.3,75.1%,908.6,70.4%,2046.8,88.4%,304.3,52.9%,3259.7,77.1%,,,,,,,,,,,,,39,94.8%,0,34.5%,0,35.8%,0,16.3%,,,,,,,367.8,70.0%,763.7,81.0%,488.8,77.6%,,,,,839.5,76.2%,579.2,58.1%,2321.5,90.3%,412.2,59.4%,3312.9,77.5%,,,,,,,,,,,,
1762,Adcy5,Striatum,1715,Cacng4,Striatum,Down,Down,,,,,,,,,,,,,,,44,96.0%,0,34.5%,0,35.8%,1,43.4%,,,,,,,435.2,73.0%,1173.0,89.1%,850.2,89.1%,,,,,1111.4,81.8%,795.2,66.4%,3579.2,96.7%,872.7,78.6%,5247.2,88.3%,,,,,,,,,,,,,39,94.8%,0,34.5%,0,35.8%,0,16.3%,,,,,,,367.8,70.0%,763.7,81.0%,488.8,77.6%,,,,,839.5,76.2%,579.2,58.1%,2321.5,90.3%,412.2,59.4%,3312.9,77.5%,,,,,,,,,,,,
1772,Tiam2,Striatum,1715,Cacng4,Striatum,Down,Down,,,,,,,,,,,,,,,23,87.7%,0,34.5%,0,35.8%,3,69.5%,,,,,,,593.4,79.5%,1608.1,94.2%,1197.8,93.7%,,,,,1052.4,80.9%,1482.9,81.5%,4645.2,98.4%,1366.4,88.8%,7494.6,94.6%,,,,,,,,,,,,,39,94.8%,0,34.5%,0,35.8%,0,16.3%,,,,,,,367.8,70.0%,763.7,81.0%,488.8,77.6%,,,,,839.5,76.2%,579.2,58.1%,2321.5,90.3%,412.2,59.4%,3312.9,77.5%,,,,,,,,,,,,
1777,Lpin2,Striatum,1715,Cacng4,Striatum,Up,Down,,,,,,,,,,,,,,,16,80.3%,0,34.5%,0,35.8%,0,16.3%,,,,,,,127.7,50.3%,497.7,69.3%,284.0,62.3%,,,,,234.1,49.6%,1732.9,84.8%,2296.0,90.2%,712.2,72.0%,4741.2,85.9%,,,,,,,,,,,,,39,94.8%,0,34.5%,0,35.8%,0,16.3%,,,,,,,367.8,70.0%,763.7,81.0%,488.8,77.6%,,,,,839.5,76.2%,579.2,58.1%,2321.5,90.3%,412.2,59.4%,3312.9,77.5%,,,,,,,,,,,,
1778,Strn,Striatum,1715,Cacng4,Striatum,Down,Down,,,,,,,,,,,,,,,49,96.8%,0,34.5%,0,35.8%,0,16.3%,,,,,,,1122.5,90.6%,821.6,82.5%,769.6,87.7%,,,,,1801.3,90.4%,812.0,67.1%,2949.7,94.3%,699.3,71.6%,4460.9,84.6%,,,,,,,,,,,,,39,94.8%,0,34.5%,0,35.8%,0,16.3%,,,,,,,367.8,70.0%,763.7,81.0%,488.8,77.6%,,,,,839.5,76.2%,579.2,58.1%,2321.5,90.3%,412.2,59.4%,3312.9,77.5%,,,,,,,,,,,,
1847,Itga4,Striatum,1715,Cacng4,Striatum,Up,Down,,,,,,,,,,,,,,,9,65.8%,0,34.5%,0,35.8%,0,16.3%,,,,,,,261.9,60.2%,345.7,61.4%,150.9,50.6%,,,,,471.5,63.0%,584.2,58.3%,1564.7,83.1%,467.5,62.4%,2616.3,71.1%,,,,,,,,,,,,,39,94.8%,0,34.5%,0,35.8%,0,16.3%,,,,,,,367.8,70.0%,763.7,81.0%,488.8,77.6%,,,,,839.5,76.2%,579.2,58.1%,2321.5,90.3%,412.2,59.4%,3312.9,77.5%,,,,,,,,,,,,
1862,Kcnab1,Striatum,1715,Cacng4,Striatum,Down,Down,,,,,,,,,,,,,,,27,90.6%,0,34.5%,0,35.8%,2,60.1%,,,,,,,625.9,80.5%,949.7,85.3%,723.2,86.5%,,,,,1670.5,89.1%,1283.9,78.7%,2587.6,92.8%,377.1,56.8%,4248.6,83.6%,,,,,,,,,,,,,39,94.8%,0,34.5%,0,35.8%,0,16.3%,,,,,,,367.8,70.0%,763.7,81.0%,488.8,77.6%,,,,,839.5,76.2%,579.2,58.1%,2321.5,90.3%,412.2,59.4%,3312.9,77.5%,,,,,,,,,,,,
1905,Mkrn1,Striatum,1715,Cacng4,Striatum,Down,Down,,,,,,,,,,,,,,,34,93.3%,0,34.5%,0,35.8%,2,60.1%,,,,,,,857.5,86.5%,1348.1,91.3%,1000.4,91.5%,,,,,1332.5,85.8%,1212.2,77.6%,4412.7,98.3%,753.9,73.2%,6378.7,92.5%,,,,,,,,,,,,,39,94.8%,0,34.5%,0,35.8%,0,16.3%,,,,,,,367.8,70.0%,763.7,81.0%,488.8,77.6%,,,,,839.5,76.2%,579.2,58.1%,2321.5,90.3%,412.2,59.4%,3312.9,77.5%,,,,,,,,,,,,
1909,Cmas,Striatum,1715,Cacng4,Striatum,Up,Down,,,,,,,,,,,,,,,26,89.9%,0,34.5%,0,35.8%,7,84.7%,,,,,,,2568.2,97.6%,3891.6,99.5%,3308.6,99.4%,,,,,5715.4,99.1%,1867.7,86.3%,6930.1,99.5%,601.6,68.1%,9399.4,96.7%,,,,,,,,,,,,,39,94.8%,0,34.5%,0,35.8%,0,16.3%,,,,,,,367.8,70.0%,763.7,81.0%,488.8,77.6%,,,,,839.5,76.2%,579.2,58.1%,2321.5,90.3%,412.2,59.4%,3312.9,77.5%,,,,,,,,,,,,
1944,C2cd2l,Striatum,1715,Cacng4,Striatum,Down,Down,,,,,,,,,,,,,,,33,93.1%,0,34.5%,0,35.8%,0,16.3%,,,,,,,228.6,57.9%,317.1,59.4%,218.4,57.6%,,,,,359.2,54.9%,1554.6,82.8%,3543.6,96.6%,732.3,72.6%,5830.4,90.7%,,,,,,,,,,,,,39,94.8%,0,34.5%,0,35.8%,0,16.3%,,,,,,,367.8,70.0%,763.7,81.0%,488.8,77.6%,,,,,839.5,76.2%,579.2,58.1%,2321.5,90.3%,412.2,59.4%,3312.9,77.5%,,,,,,,,,,,,
1984,Jcad,Striatum,1715,Cacng4,Striatum,Down,Down,,,,,,,,,,,,,,,44,96.0%,0,34.5%,0,35.8%,2,60.1%,,,,,,,868.2,86.7%,2380.0,97.3%,1797.2,97.5%,,,,,1240.1,84.1%,566.6,57.8%,3143.2,95.2%,564.4,66.8%,4274.2,83.7%,,,,,,,,,,,,,39,94.8%,0,34.5%,0,35.8%,0,16.3%,,,,,,,367.8,70.0%,763.7,81.0%,488.8,77.6%,,,,,839.5,76.2%,579.2,58.1%,2321.5,90.3%,412.2,59.4%,3312.9,77.5%,,,,,,,,,,,,
2048,Scube3,Striatum,1715,Cacng4,Striatum,Down,Down,,,,,,,,,,,,,,,38,94.5%,0,34.5%,0,35.8%,0,16.3%,,,,,,,139.8,51.8%,584.9,73.2%,290.6,62.8%,,,,,1855.1,90.8%,715.7,62.2%,3226.5,95.5%,537.3,65.5%,4479.5,84.7%,,,,,,,,,,,,,39,94.8%,0,34.5%,0,35.8%,0,16.3%,,,,,,,367.8,70.0%,763.7,81.0%,488.8,77.6%,,,,,839.5,76.2%,579.2,58.1%,2321.5,90.3%,412.2,59.4%,3312.9,77.5%,,,,,,,,,,,,
2083,Tox,Striatum,1715,Cacng4,Striatum,Up,Down,,,,,,,,,,,,,,,12,74.5%,0,34.5%,0,35.8%,0,16.3%,,,,,,,50.8,40.2%,22.3,26.7%,19.0,27.5%,,,,,74.7,35.9%,15.9,20.2%,101.2,31.6%,11.8,19.9%,128.9,19.8%,,,,,,,,,,,,,39,94.8%,0,34.5%,0,35.8%,0,16.3%,,,,,,,367.8,70.0%,763.7,81.0%,488.8,77.6%,,,,,839.5,76.2%,579.2,58.1%,2321.5,90.3%,412.2,59.4%,3312.9,77.5%,,,,,,,,,,,,
2087,Mfsd6,Striatum,1715,Cacng4,Striatum,Up,Down,,,,,,,,,,,,,,,25,89.1%,0,34.5%,0,35.8%,0,16.3%,,,,,,,1675.2,94.9%,1675.0,94.6%,1491.9,96.0%,,,,,2012.1,91.8%,808.9,67.0%,4253.3,97.9%,1815.7,93.7%,6877.9,93.6%,,,,,,,,,,,,,39,94.8%,0,34.5%,0,35.8%,0,16.3%,,,,,,,367.8,70.0%,763.7,81.0%,488.8,77.6%,,,,,839.5,76.2%,579.2,58.1%,2321.5,90.3%,412.2,59.4%,3312.9,77.5%,,,,,,,,,,,,
2100,Isl1,Striatum,1715,Cacng4,Striatum,Down,Down,,,,,,,,,,,,,,,11,72.1%,0,34.5%,0,35.8%,1,43.4%,,,,,,,258.2,60.1%,459.7,67.4%,359.4,70.2%,,,,,360.6,55.0%,3072.5,94.3%,1669.8,84.5%,856.8,78.0%,5599.1,90.0%,,,,,,,,,,,,,39,94.8%,0,34.5%,0,35.8%,0,16.3%,,,,,,,367.8,70.0%,763.7,81.0%,488.8,77.6%,,,,,839.5,76.2%,579.2,58.1%,2321.5,90.3%,412.2,59.4%,3312.9,77.5%,,,,,,,,,,,,
2108,Greb1l,Striatum,1715,Cacng4,Striatum,Up,Down,,,,,,,,,,,,,,,8,62.0%,0,34.5%,0,35.8%,0,16.3%,,,,,,,300.0,65.5%,358.0,62.1%,341.3,68.9%,,,,,519.5,65.1%,4.2,16.5%,773.2,65.3%,36.0,27.1%,813.4,41.4%,,,,,,,,,,,,,39,94.8%,0,34.5%,0,35.8%,0,16.3%,,,,,,,367.8,70.0%,763.7,81.0%,488.8,77.6%,,,,,839.5,76.2%,579.2,58.1%,2321.5,90.3%,412.2,59.4%,3312.9,77.5%,,,,,,,,,,,,
2138,Scn4b,Striatum,1715,Cacng4,Striatum,Down,Down,,,,,,,,,,,,,,,50,96.9%,0,34.5%,0,35.8%,1,43.4%,,,,,,,218.4,57.3%,520.7,70.6%,359.9,70.2%,,,,,528.4,65.6%,722.1,62.4%,1806.7,86.0%,497.9,63.8%,3026.7,75.0%,,,,,,,,,,,,,39,94.8%,0,34.5%,0,35.8%,0,16.3%,,,,,,,367.8,70.0%,763.7,81.0%,488.8,77.6%,,,,,839.5,76.2%,579.2,58.1%,2321.5,90.3%,412.2,59.4%,3312.9,77.5%,,,,,,,,,,,,
2155,Gng7,Striatum,1715,Cacng4,Striatum,Down,Down,,,,,,,,,,,,,,,38,94.5%,0,34.5%,0,35.8%,1,43.4%,,,,,,,587.5,78.6%,548.5,71.7%,437.4,75.0%,,,,,1143.7,82.6%,854.2,68.8%,2281.8,90.0%,649.0,69.7%,3785.0,80.8%,,,,,,,,,,,,,39,94.8%,0,34.5%,0,35.8%,0,16.3%,,,,,,,367.8,70.0%,763.7,81.0%,488.8,77.6%,,,,,839.5,76.2%,579.2,58.1%,2321.5,90.3%,412.2,59.4%,3312.9,77.5%,,,,,,,,,,,,
2165,Synpo2,Striatum,1715,Cacng4,Striatum,Down,Down,,,,,,,,,,,,,,,18,82.8%,0,34.5%,0,35.8%,0,16.3%,,,,,,,55.0,40.9%,214.9,49.2%,101.6,43.9%,,,,,124.8,41.2%,223.7,42.8%,958.1,70.9%,49.0,29.5%,1230.8,50.1%,,,,,,,,,,,,,39,94.8%,0,34.5%,0,35.8%,0,16.3%,,,,,,,367.8,70.0%,763.7,81.0%,488.8,77.6%,,,,,839.5,76.2%,579.2,58.1%,2321.5,90.3%,412.2,59.4%,3312.9,77.5%,,,,,,,,,,,,
2166,Slc35d3,Striatum,1715,Cacng4,Striatum,Down,Down,,,,,,,,,,,,,,,34,93.3%,0,34.5%,0,35.8%,0,16.3%,,,,,,,468.4,74.9%,1386.1,92.2%,847.7,89.1%,,,,,1051.8,80.9%,1460.9,81.1%,4152.6,97.6%,1355.4,88.6%,6968.9,93.8%,,,,,,,,,,,,,39,94.8%,0,34.5%,0,35.8%,0,16.3%,,,,,,,367.8,70.0%,763.7,81.0%,488.8,77.6%,,,,,839.5,76.2%,579.2,58.1%,2321.5,90.3%,412.2,59.4%,3312.9,77.5%,,,,,,,,,,,,
